id,label,year,list,link,countries,primary_concepts,secondary_concepts
element_289,"Le Sanké mon, rite de pêche collective dans le Sanké",2009,USL,https://ich.unesco.org/fr/USL/le-sank-mon-rite-de-pche-collective-dans-le-sank-00289,Mali,"Pratiques sociales, rituels et événements festifs; Pêche; Rituels; Terres humides intérieures",Agro-écosystèmes; Animisme; Artisanat; Changement climatique; Chorégraphie; Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Costumes; Danse; Diminution de la participation; Développement urbain; Festival; Instruments de percussion; Lac; Masque; Offrande; Perte de signification; Pluie; Puits; Ressources en eau; Saison des pluies; Satire; Site sacré; Sécheresse; Traditions et expressions orales; Zone aride; Écosystème dégradé
element_302,"Les techniques textiles traditionnelles des Li : filage, teinture, tissage et broderie",2009,USL,https://ich.unesco.org/fr/USL/les-techniques-textiles-traditionnelles-des-li-filage-teinture-tissage-et-broderie-00302,Chine,"Arts textiles; Broderie; Savoir-faire liés à l’artisanat traditionnel; Tissage; Zones marines, côtières et insulaires",Artisan; Brocart; Changements socioculturels abruptes; Compétences techniques; Costumes; Coton; Croyance religieuse; Diminution de l'intérêt de la jeunesse; Fibre; Filage; Ile; Légende; Mariage; Montagne; Motif; Médias sociaux; Personne âgée; Peu de praticiens; Praticiens âgés; Pratique réduite; Production industrielle; Pénurie de matériaux; Ressources végétales; Répertoire restreint; Tabou; Teintures naturelles; Tradition orale; Transmission interromptue; Éducation standardisée; Élevage invasif
element_303,La conception et les pratiques traditionnelles de construction des ponts chinois de bois en arc,2009,USL,https://ich.unesco.org/fr/USL/la-conception-et-les-pratiques-traditionnelles-de-construction-des-ponts-chinois-de-bois-en-arc-00303,Chine,Agro-écosystèmes; Conception de bâtiment; Pont; Travail du bois,Apprentissage (métiers); Arrivée de nouvelles technologies; Artisan; Bois; Clan; Compétences techniques; Cours d'eau; Développement urbain; Espace culturel; Forêt; Offrande; Outils traditionnels; Perte de signification; Peu de praticiens; Praticiens âgés; Pratique réduite; Pénurie de matériaux; Rémunération insuffisante; Savoir-faire liés à l’artisanat traditionnel; Temple; Tenon et mortaise; Terres humides intérieures; Tradition orale; Transmission réduite
element_304,Le Meshrep,2010,USL,https://ich.unesco.org/fr/USL/le-meshrep-00304,Chine,"Agro-écosystèmes; Danse; Manifestation culturelle; Musique vocale; Pratiques sociales, rituels et événements festifs; Théâtre",Acrobatie; Art populaire; Arts du spectacle; Arts du spectacle; Changements socioculturels abruptes; Costumes; Diminution de l'intérêt de la jeunesse; Drame; Exode rural; Humour (littéraire); Littérature folklorique; Montagne; Musique instrumentale; Médiation; Perte de signification; Praticiens âgés; Pratique réduite; Rituel de fertilité; Répertoire restreint; Théâtralisation; Traditions et expressions orales; Transformation économique rapide; Valeur morale; Zone aride; Éducation culturelle
element_305,Le festival du Nouvel An des Qiang ,2009,USL,https://ich.unesco.org/fr/USL/le-festival-du-nouvel-an-des-qiang-00305,Chine,"Festival; Montagne; Pratiques sociales, rituels et événements festifs; Rituel de prospérité",Agro-écosystèmes; Animisme; Boissons fermentées; Bétail; Calendrier; Catastrophe naturelle; Costumes; Danse; Diminution de l'intérêt de la jeunesse; Diminution de la participation; Exode rural; Famille; Habitat dégradé; Histoire orale; Idiophones; Instruments de percussion; Interaction sociale; Musique vocale; Nouvel an; Offrande; Perte d'espaces culturels; Pratique réduite; Pénurie de matériaux; Sensibilisation à l'environnement; Séisme; Touristification; Transe; Transformation économique rapide; Vénération des morts
element_308,Le rite des Tsars de Kalyady (Tsars de Noël),2009,USL,https://ich.unesco.org/fr/USL/le-rite-des-tsars-de-kalyady-tsars-de-nol-00308,Bélarus,Procession; Représentation théâtrale; Rituel saisonnier,"Agro-écosystèmes; Aliment; Arts du spectacle; Arts décoratifs; Calendrier; Costumes; Danse; Diminution de l'intérêt de la jeunesse; Diminution de la participation; Hiver; Humour (littéraire); Improvisation; Instruments de percussion; Instruments à vents; Manque de respect; Médias de communication de masse; Nouvel an; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Transformation économique rapide"
element_309,Le chant Ca trù,2009,USL,https://ich.unesco.org/fr/USL/le-chant-ca-tr-00309,Viet Nam,Musique vocale; Poésie; Représentation théâtrale,Agro-écosystèmes; Arts du spectacle; Bambou; Concours; Conflits; Danse; Divertissement; Famille; Formation laborieuse; Guilde; Idiophones; Instruments de percussion; Instruments à cordes pincées; Musique instrumentale; Médias de communication de masse; Perte d'espaces culturels; Post-conflit; Praticiens âgés; Pratique religieuse; Pratique réduite; Rémunération insuffisante; Tradition orale; Transformation économique rapide; Éducation non formelle
element_310,"Le Tuuli mongol, épopée mongole",2009,USL,https://ich.unesco.org/fr/USL/le-tuuli-mongol-pope-mongole-00310,Mongolie,Musique vocale; Poésie épique; Traditions et expressions orales,"Arts du spectacle; Barde; Changements socioculturels abruptes; Chant diphonique; Cheval; Compétences techniques; Compétition sportive; Croyance religieuse; Diminution de l'intérêt de la jeunesse; Diminution de la participation; Exode rural; Famille; Festival; Formation laborieuse; Herbage, savanne; Histoire orale; Improvisation; Instruments à cordes frottées; Instruments à cordes pincées; Mariage; Mythologie; Mémorisation; Nomade; Nouveaux passe-temps; Pastoralisme; Perte de la langue ancestrale; Perte de signification; Peu de praticiens; Pratiques sociales, rituels et événements festifs; Répertoire restreint; Savoir-faire liés à l’artisanat traditionnel; Tradition orale; Transmission interromptue; Valeur sociale"
element_311,"Le Biyelgee mongol, danse populaire traditionnelle mongole",2009,USL,https://ich.unesco.org/fr/USL/le-biyelgee-mongol-danse-populaire-traditionnelle-mongole-00311,Mongolie,Danse; Musique instrumentale,"Affectivité; Apprentissage (métiers); Art populaire; Artisanat; Arts du spectacle; Broderie; Changements socioculturels abruptes; Chant diphonique; Chorégraphie; Costumes; Diminution de l'intérêt de la jeunesse; Exode rural; Famille; Herbage, savanne; Instruments à cordes frottées; Joaillerie; Mariage; Motif; Musique vocale; Nomade; Nouveaux passe-temps; Pastoralisme; Politiques répressives; Praticiens âgés; Pratique réduite; Pratiques sociales, rituels et événements festifs; Répertoire restreint; Savoir-faire liés à l’artisanat traditionnel; Société pluri-ethnique; Transformation économique rapide; Transmission interromptue"
element_312,La musique traditionnelle pour flûte tsuur,2009,USL,https://ich.unesco.org/fr/USL/la-musique-traditionnelle-pour-flte-tsuur-00312,Mongolie,Bois (instruments); Musique instrumentale; Musique vocale,"Affectivité; Apprentissage (métiers); Arts du spectacle; Bois; Chamanisme; Chant diphonique; Chasse; Diminution de l'intérêt de la jeunesse; Eau; Exode rural; Fabrication d'instruments; Festival; Formation laborieuse; Habitat dégradé; Herbage, savanne; Mariage; Nomade; Nouveaux passe-temps; Pastoralisme; Peu de praticiens; Politiques répressives; Praticiens âgés; Pratiques sociales, rituels et événements festifs; Répertoire restreint; Sensibilisation à l'environnement; Tradition orale; Transformation économique rapide"
element_313,Les traditions et pratiques associées aux Kayas dans les forêts sacrées des Mijikenda,2009,USL,https://ich.unesco.org/fr/USL/les-traditions-et-pratiques-associes-aux-kayas-dans-les-forts-sacres-des-mijikenda-00313,Kenya,Espace culturel; Forêt; Site sacré,"Animisme; Arts du spectacle; Changements socioculturels abruptes; Connaissance spirituelle; Connaissances et pratiques concernant la nature et l’univers; Conservation de l'environnement; Danse; Diversité biologique; Exode rural; Funérailles; Gouvernance; Habitat dégradé; Herbage, savanne; Histoire orale; Inclusion sociale; Intolérance; Magie; Manque de respect; Mariage; Musique instrumentale; Médecine traditionnelle; Plante médicinale; Praticiens âgés; Pratiques sociales, rituels et événements festifs; Ressources financières insuffisantes; Rite d'initiation; Rituels; Savoir-faire liés à l’artisanat traditionnel; Société pluri-ethnique; Tradition orale; Traditions et expressions orales; Transformation économique rapide; Vénération des morts; Éducation standardisée"
element_314,L’espace culturel des Suiti,2009,USL,https://ich.unesco.org/fr/USL/lespace-culturel-des-suiti-00314,Lettonie,"Espace culturel; Groupe religieux; Pratiques sociales, rituels et événements festifs; Zones marines, côtières et insulaires",Afflux de population; Agro-écosystèmes; Arts du spectacle; Catholicisme; Chant polyphonique; Connaissances et pratiques concernant la nature et l’univers; Costumes; Exode rural; Habitude alimentaire; Humour (littéraire); Improvisation; Intolérance; Langues locales; Manque de respect; Mariage; Musique instrumentale; Musique vocale; Médias de communication de masse; Perte de connaissances; Perte de la langue ancestrale; Praticiens âgés; Pratique religieuse; Pratique réduite; Savoir-faire liés à l’artisanat traditionnel; Tissage; Traditions et expressions orales; Transformation économique rapide; Éducation familiale
element_315,Le Cantu in paghjella profane et liturgique de Corse de tradition orale,2009,USL,https://ich.unesco.org/fr/USL/le-cantu-in-paghjella-profane-et-liturgique-de-corse-de-tradition-orale-00315,France,Chant polyphonique; Montagne; Musique vocale; Traditions et expressions orales,"Agro-écosystèmes; Art religieux; Artiste interprète; Catholicisme; Choeur; Diminution de la participation; Espace urbain; Festival; Foire; Ile; Improvisation; Pastoralisme; Peu de praticiens; Praticiens âgés; Pratique laïque; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Procession; Répertoire restreint; Touristification; Tradition orale; Transmission réduite; Zones marines, côtières et insulaires; Éducation non formelle"
element_320,Le chant Ojkanje,2010,USL,https://ich.unesco.org/fr/USL/le-chant-ojkanje-00320,Croatie,Chant diphonique; Chant polyphonique; Musique vocale,"Affectivité; Agro-écosystèmes; Arts du spectacle; Conflits; Danse; Duo; Exode rural; Matériel audiovisuel; Perte d'espaces culturels; Peu de praticiens; Politique; Post-conflit; Pratiques sociales, rituels et événements festifs; Tradition orale; Traditions et expressions orales; Transfert de savoir-faire; Transformation économique rapide; Transmission réduite"
element_321,La technique des cloisons étanches des jonques chinoises,2010,USL,https://ich.unesco.org/fr/USL/la-technique-des-cloisons-tanches-des-jonques-chinoises-00321,Chine,Compétences techniques; Construction navale,"Apprentissage (métiers); Arbre; Arrivée de nouvelles technologies; Artisan; Bois; Charpenterie; Dessin industriel; Diminution de l'intérêt de la jeunesse; Eau; Famille; Huile végétale; Matière première; Navigation; Navigation à voile; Outils traditionnels; Perte de signification; Peu de praticiens; Praticiens âgés; Pratique religieuse; Production industrielle; Pénurie de matériaux; Pêche en mer; Rémunération insuffisante; Savoir-faire liés à l’artisanat traditionnel; Sécurité des transports; Transfert de savoir-faire; Travail du bois; Zones marines, côtières et insulaires"
element_322,L’imprimerie chinoise à caractères mobiles en bois,2010,USL,https://ich.unesco.org/fr/USL/limprimerie-chinoise-caractres-mobiles-en-bois-00322,Chine,Composition; Compétences techniques; Gravure; Méthode d'impression; Savoir-faire liés à l’artisanat traditionnel,Apprentissage (métiers); Arrivée de nouvelles technologies; Artisan; Bois; Bouddhisme; Calligraphie; Changements socioculturels abruptes; Diminution de l'intérêt de la jeunesse; Division du travail basée sur le sexe; Encre; Famille; Formation laborieuse; Généalogie; Mémorisation; Papier; Perte de signification; Peu de praticiens; Poésie; Praticiens âgés; Reliure; Rémunération insuffisante; Sculpture sur bois; Tradition orale; Transmission interromptue; Écosystème non-spécifique
element_337,La danse Chhau,2010,RL,https://ich.unesco.org/fr/RL/la-danse-chhau-00337,Inde,Acrobatie; Arts du spectacle; Danse; Hindouisme; Oeuvre littéraire représentative,"Agro-écosystèmes; Animal; Apprentissage (métiers); Armes blanches; Arts martiaux; Bois (instruments); Chorégraphie; Costumes; Festival; Instruments de percussion; Maquillage; Masque; Oiseau; Poésie épique; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Printemps; Rituel saisonnier; Savoir-faire liés à l’artisanat traditionnel; Travestissement"
element_340,Les chants et danses populaires Kalbelia du Rajasthan,2010,RL,https://ich.unesco.org/fr/RL/les-chants-et-danses-populaires-kalbelia-du-rajasthan-00340,Inde,Agro-écosystèmes; Arts du spectacle; Danse; Musique instrumentale; Musique vocale,"Acrobatie; Broderie; Connaissances et pratiques concernant la nature et l’univers; Costumes; Festival; Humour (littéraire); Improvisation; Instrument de musique; Joaillerie; Maquillage; Mythologie; Nomade; Poésie; Pratiques sociales, rituels et événements festifs; Respiration circulaire; Savoir-faire liés à l’artisanat traditionnel; Serpent; Tatouage; Tradition orale; Traditions et expressions orales; Zone aride"
element_345,"Le Mudiyettu, théâtre rituel et drame dansé du Kerala",2010,RL,https://ich.unesco.org/fr/RL/le-mudiyettu-thtre-rituel-et-drame-dans-du-kerala-00345,Inde,Agro-écosystèmes; Arts du spectacle; Danse; Pratique religieuse; Théâtre,"Armes blanches; Caste; Connaissances et pratiques concernant la nature et l’univers; Costumes; Cours d'eau; Dessin; Feu; Hindouisme; Maquillage; Musique instrumentale; Musique vocale; Mythologie; Orchestre; Poésie; Pratiques sociales, rituels et événements festifs; Rituel de prospérité; Rituel de purification; Savoir-faire liés à l’artisanat traditionnel; Temple; Terres humides intérieures; Traditions et expressions orales; Travestissement"
element_356,L’art du pain d’épices en Croatie du Nord,2010,RL,https://ich.unesco.org/fr/RL/lart-du-pain-dpices-en-croatie-du-nord-00356,Croatie,Artisanat; Arts décoratifs; Savoir-faire liés à l’artisanat traditionnel,Agro-écosystèmes; Artisan; Céréale; Esthétique; Famille; Foire; Hiver; Manifestation culturelle; Mariage; Motif; Peinture; Pratique religieuse; Préparation des aliments; Ressources végétales; Sucre; Église (édifice)
element_357,"Le Sinjska Alka, un tournoi de chevalerie à Sinj",2010,RL,https://ich.unesco.org/fr/RL/le-sinjska-alka-un-tournoi-de-chevalerie-sinj-00357,Croatie,"Compétition sportive; Festival; Jeux équestres; Pratiques sociales, rituels et événements festifs; Zone urbaine",Armes blanches; Artisanat; Arts du spectacle; Catholicisme; Cheval; Chevaliers; Costumes; Famille; Fanfare; Forces armées; Montagne; Pratique religieuse; Procession; Reconstitution historique; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Éthique
element_358,La pratique du chant et de la musique bećarac de Croatie orientale,2011,RL,https://ich.unesco.org/fr/RL/la-pratique-du-chant-et-de-la-musique-bearac-de-croatie-orientale-00358,Croatie,Improvisation; Musique instrumentale; Musique vocale,"Affectivité; Agro-écosystèmes; Arts du spectacle; Choeur; Costumes; Culture de masse; Humour (littéraire); Instruments à cordes; Instruments à vents; Mariage; Pratiques sociales, rituels et événements festifs; Satire; Traditions et expressions orales; Valeur sociale"
element_359,"Le Nijemo Kolo, ronde dansée silencieuse de l’arrière-pays dalmate",2011,RL,https://ich.unesco.org/fr/RL/le-nijemo-kolo-ronde-danse-silencieuse-de-larrire-pays-dalmate-00359,Croatie,Arts du spectacle; Chorégraphie; Danse,"Acrobatie; Activité de la jeunesse; Agro-écosystèmes; Carnaval; Costumes; Foire; Fête; Improvisation; Mariage; Musique vocale; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Talent; Zone rurale"
element_360,Le chant de la Sibylle de Majorque,2010,RL,https://ich.unesco.org/fr/RL/le-chant-de-la-sibylle-de-majorque-00360,Espagne,"Musique vocale; Pratiques sociales, rituels et événements festifs; Zones marines, côtières et insulaires",Armes blanches; Arts du spectacle; Broderie; Catholicisme; Clergé; Costumes; Ile; Pratique religieuse; Procession; Traditions et expressions orales; Zone urbaine; Église (édifice)
element_363,Le Flamenco,2010,RL,https://ich.unesco.org/fr/RL/le-flamenco-00363,Espagne,Arts du spectacle; Danse; Instruments à cordes pincées; Musique instrumentale; Musique vocale; Zone urbaine,"Activité religieuse; Affectivité; Agro-écosystèmes; Chants de travail; Classe ouvrière; Connaissances et pratiques concernant la nature et l’univers; Famille; Festival; Idiophones; Mariage; Multiculturalisme; Percussions corporelles; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Zone aride; Église (édifice)"
element_364,Les tours humaines,2010,RL,https://ich.unesco.org/fr/RL/les-tours-humaines-00364,Espagne,"Acrobatie; Concours; Festival; Pratiques sociales, rituels et événements festifs",Activité sportive; Arts du spectacle; Arts du spectacle; Costumes; Espace urbain; Instruments à vents; Musique instrumentale; Zone urbaine
element_372,"Al-Bar’ah, musique et danse des vallées du Dhofar d’Oman",2010,RL,https://ich.unesco.org/fr/RL/al-barah-musique-et-danse-des-valles-du-dhofar-doman-00372,Oman,Arts du spectacle; Danse; Montagne; Musique instrumentale; Musique vocale,"Affectivité; Armes blanches; Bois (instruments); Chorégraphie; Circoncision; Connaissances et pratiques concernant la nature et l’univers; Costumes; Instruments de percussion; Mariage; Nomade; Percussions corporelles; Poésie; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Tribu; Valeur morale; Zone aride"
element_377,L’art dramatique rituel du Ta‘zīye,2010,RL,https://ich.unesco.org/fr/RL/lart-dramatique-rituel-du-tazye-00377,Iran (République islamique d’),Arts du spectacle; Musique instrumentale; Musique vocale; Rituels; Théâtre,Affectivité; Armes blanches; Artisanat; Cheval; Costumes; Croyance religieuse; Créatures légendaires; Fabrication d'instruments; Instruments à vents; Littérature folklorique; Masque; Mythologie; Poésie épique; Savoir-faire liés à l’artisanat traditionnel; Symbole; Tradition orale; Traditions et expressions orales; Valeur morale; Zone urbaine
element_378,Les rituels du Pahlevani et du Zoorkhanei,2010,RL,https://ich.unesco.org/fr/RL/les-rituels-du-pahlevani-et-du-zoorkhanei-00378,Iran (République islamique d’),"Arts martiaux; Pratiques sociales, rituels et événements festifs; Rituels",Acrobatie; Arme; Arts du spectacle; Athlète; Gnosticisme; Instruments de percussion; Islam; Musique vocale; Mysticisme; Poésie épique; Pratique religieuse; Savoir-faire liés à l’artisanat traditionnel; Société secrète; Symbole; Syncrétisme religieux; Traditions et expressions orales; Écosystème non-spécifique
element_381,La musique des Bakhshis du Khorasan,2010,RL,https://ich.unesco.org/fr/RL/la-musique-des-bakhshis-du-khorasan-00381,Iran (République islamique d’),Arts du spectacle; Musique instrumentale; Musique vocale; Poésie épique,"Agro-écosystèmes; Apprentissage (métiers); Fabrication d'instruments; Famille; Festival; Gnosticisme; Instruments à cordes pincées; Islam; Légende; Mythologie; Mémorisation; Narration d'histoires; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Tradition orale; Traditions et expressions orales; Valeur sociale; Éthique"
element_382,Les savoir-faire traditionnels du tissage des tapis du Fars,2010,RL,https://ich.unesco.org/fr/RL/les-savoir-faire-traditionnels-du-tissage-des-tapis-du-fars-00382,Iran (République islamique d’),Arts décoratifs; Savoir-faire liés à l’artisanat traditionnel; Tapis; Tissage,Artisan; Commerce; Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Division du travail basée sur le sexe; Famille; Femme travailleur; Filage; Imagination; Laine; Motif; Mouton; Nomade; Pastoralisme; Pigments naturels; Teintures naturelles; Zone aride
element_383,Les savoir-faire traditionnels du tissage des tapis à Kashan,2010,RL,https://ich.unesco.org/fr/RL/les-savoir-faire-traditionnels-du-tissage-des-tapis-kashan-00383,Iran (République islamique d’),Arts décoratifs; Savoir-faire liés à l’artisanat traditionnel; Tapis; Tissage; Zone urbaine,Aiguille; Animal; Apprentissage (métiers); Artisan; Compétences techniques; Conception; Connaissances et pratiques concernant la nature et l’univers; Coton; Division du travail basée sur le sexe; Famille; Femme travailleur; Géométrie; Laine; Motif; Pigments naturels; Plante; Soie; Teintures naturelles; Zone aride
element_384,"Le Semah, rituel Alevi-Bektaşi",2010,RL,https://ich.unesco.org/fr/RL/le-semah-rituel-alevi-bektai-00384,Türkiye,Danse rituelle; Pratique religieuse; Traditions et expressions orales,"Agro-écosystèmes; Arts du spectacle; Chorégraphie; Costumes; Croyance religieuse; Esthétique; Groupe religieux; Instruments à cordes pincées; Islam; Musique instrumentale; Musique vocale; Mysticisme; Pratiques sociales, rituels et événements festifs; Tradition orale"
element_385,Les rencontres traditionnelles Sohbet,2010,RL,https://ich.unesco.org/fr/RL/les-rencontres-traditionnelles-sohbet-00385,Türkiye,Danse; Littérature folklorique; Musique instrumentale; Musique vocale; Pratiques socioculturelles; Traditions et expressions orales,"Agro-écosystèmes; Animateur communautaire; Arts du spectacle; Humour (littéraire); Justice sociale; Pratiques sociales, rituels et événements festifs; Préparation des aliments; Tolérance; Valeur sociale; Éthique"
element_386,Le festival de lutte à l’huile de Kırkpınar,2010,RL,https://ich.unesco.org/fr/RL/le-festival-de-lutte-lhuile-de-krkpnar-00386,Türkiye,"Compétition sportive; Huile végétale; Lutte; Pratiques sociales, rituels et événements festifs",Apprentissage (métiers); Arts du spectacle; Bois (instruments); Costumes; Cuir; Divertissement; Fanfare; Festival; Instruments de percussion; Islam; Musique instrumentale; Procession; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales; Valeur morale; Zone urbaine
element_388,La tradition cérémonielle du Keşkek,2011,RL,https://ich.unesco.org/fr/RL/la-tradition-crmonielle-du-kekek-00388,Türkiye,"Céréale; Pratiques sociales, rituels et événements festifs; Préparation des aliments; Viande",Agro-écosystèmes; Apprentissage (métiers); Bois (instruments); Chants de travail; Circoncision; Connaissances et pratiques concernant la nature et l’univers; Divertissement; Drame; Instruments de percussion; Mariage; Musique instrumentale; Outils traditionnels; Pratique religieuse
element_389,L’art traditionnel du tissage du tapis azerbaïdjanais en République d’Azerbaïdjan ,2010,RL,https://ich.unesco.org/fr/RL/lart-traditionnel-du-tissage-du-tapis-azerbadjanais-en-rpublique-dazerbadjan-00389,Azerbaïdjan,Arts décoratifs; Savoir-faire liés à l’artisanat traditionnel; Tapis; Tissage,"Agro-écosystèmes; Apprentissage (métiers); Artisan; Compétences techniques; Coton; Division du travail basée sur le sexe; Filage; Laine; Motif; Mythologie; Pastoralisme; Pratiques sociales, rituels et événements festifs; Rituels; Soie; Symbole; Teintures naturelles; Tradition orale; Traditions et expressions orales"
element_390,"La Huaconada, danse rituelle de Mito",2010,RL,https://ich.unesco.org/fr/RL/la-huaconada-danse-rituelle-de-mito-00390,Pérou,"Danse; Masque; Montagne; Pratiques sociales, rituels et événements festifs; Rituels",Animateur communautaire; Arts du spectacle; Chorégraphie; Costumes; Famille; Humour (littéraire); Improvisation; Laine; Nouvel an; Oiseau; Orchestre; Pratique religieuse; Procession; Sculpture sur bois; Valeur morale; Zone urbaine
element_391,La danse des ciseaux,2010,RL,https://ich.unesco.org/fr/RL/la-danse-des-ciseaux-00391,Pérou,Acrobatie; Arts du spectacle; Danse rituelle; Montagne; Paire de ciseaux; Rituels,"Agriculture; Agro-écosystèmes; Broderie; Catholicisme; Chorégraphie; Concours; Costumes; Croyance religieuse; Instruments à cordes frottées; Instruments à cordes pincées; Pratiques sociales, rituels et événements festifs; Rituel agraire; Saisons; Tradition orale; Zone urbaine"
element_392,La procession dansante d’Echternach,2010,RL,https://ich.unesco.org/fr/RL/la-procession-dansante-dechternach-00392,Luxembourg,"Danse; Pratique religieuse; Pratiques sociales, rituels et événements festifs; Procession",Arts du spectacle; Catholicisme; Chorégraphie; Clergé; Fanfare; Festival; Instrument de musique; Musique vocale; Saint; Zone urbaine
element_393,L’Angklung indonésien,2010,RL,https://ich.unesco.org/fr/RL/langklung-indonsien-00393,Indonésie,Agro-écosystèmes; Arts du spectacle; Bambou; Idiophones; Musique instrumentale,"Artisan; Artisanat; Chants de travail; Circoncision; Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Costumes; Croyance religieuse; Fabrication d'instruments; Forêt; Orchestre; Pratiques sociales, rituels et événements festifs; Rituel agraire; Riz; Récolte; Savoir-faire liés à l’artisanat traditionnel; Tradition orale; Traditions et expressions orales; Zones marines, côtières et insulaires; Éducation musicale"
element_395,"Le Naadam, festival traditionnel mongol",2010,RL,https://ich.unesco.org/fr/RL/le-naadam-festival-traditionnel-mongol-00395,Mongolie,"Compétition sportive; Festival; Pratiques sociales, rituels et événements festifs; Rituels","Artisanat; Arts du spectacle; Chant diphonique; Chapeaux; Cheval; Connaissances et pratiques concernant la nature et l’univers; Costumes; Danse; Habitude alimentaire; Herbage, savanne; Instruments à cordes frottées; Lutte; Nomade; Pastoralisme; Savoir-faire liés à l’artisanat traditionnel; Tir à l'arc; Tradition orale; Traditions et expressions orales; Valeur morale"
element_396,L’art traditionnel du Khöömei mongol,2010,RL,https://ich.unesco.org/fr/RL/lart-traditionnel-du-khmei-mongol-00396,Mongolie,Arts du spectacle; Chant diphonique; Montagne; Musique instrumentale; Musique vocale,"Affectivité; Apprentissage (métiers); Bois (instruments); Chamanisme; Chameau/dromadaire; Cheval; Herbage, savanne; Instruments à cordes frottées; Instruments à cordes pincées; Manifestation culturelle; Nomade; Oiseau; Pastoralisme; Poésie épique; Pratiques sociales, rituels et événements festifs; Savoir-faire liés à l’artisanat traditionnel; Sensibilisation à l'environnement; Tradition orale; Traditions et expressions orales"
element_397,Les défilés de porte-à-porte et masques des Jours gras dans les villages de la région de Hlinecko,2010,RL,https://ich.unesco.org/fr/RL/les-dfils-de-porte-porte-et-masques-des-jours-gras-dans-les-villages-de-la-rgion-de-hlinecko-00397,Tchéquie,"Carnaval; Masque; Pratiques sociales, rituels et événements festifs; Procession; Zone urbaine",Activité religieuse; Agro-écosystèmes; Aliment; Artisanat; Boisson alcoolisée; Cheval; Connaissances et pratiques concernant la nature et l’univers; Costumes; Danse; Fanfare; Festival; Hiver; Humour (littéraire); Instruments à vents; Maison; Offrande; Rituels; Savoir-faire liés à l’artisanat traditionnel; Traditions et expressions orales
element_398,"La Pirekua, chant traditionnel des P’urhépecha",2010,RL,https://ich.unesco.org/fr/RL/la-pirekua-chant-traditionnel-des-purhpecha-00398,Mexique,Arts du spectacle; Montagne; Musique instrumentale; Musique vocale,"Affectivité; Agro-écosystèmes; Chant polyphonique; Choeur; Costumes; Duo; Fleur; Forêt; Habitude alimentaire; Instruments à cordes frottées; Instruments à cordes pincées; Multiculturalisme; Orchestre; Politique; Poésie; Pratiques sociales, rituels et événements festifs; Sensibilisation à l'environnement; Tradition orale; Traditions et expressions orales"
element_399,Les Parachicos dans la fête traditionnelle de janvier à Chiapa de Corzo,2010,RL,https://ich.unesco.org/fr/RL/les-parachicos-dans-la-fte-traditionnelle-de-janvier-chiapa-de-corzo-00399,Mexique,Arts du spectacle; Festival; Pratique religieuse; Saint; Zone urbaine,"Artisanat; Bois; Broderie; Catholicisme; Connaissances et pratiques concernant la nature et l’univers; Costumes; Danse; Habitude alimentaire; Humour (littéraire); Instrument de musique; Masque; Montagne; Musique instrumentale; Musique vocale; Pratiques sociales, rituels et événements festifs; Procession; Savoir-faire liés à l’artisanat traditionnel; Sculpture; Sculpture sur bois; Terres humides intérieures; Traditions et expressions orales; Travestissement"
element_400,"La cuisine traditionnelle mexicaine - culture communautaire, vivante et ancestrale, le paradigme de Michoacán",2010,RL,https://ich.unesco.org/fr/RL/la-cuisine-traditionnelle-mexicaine-culture-communautaire-vivante-et-ancestrale-le-paradigme-de-michoacn-00400,Mexique,"Agriculture; Agro-écosystèmes; Pratiques sociales, rituels et événements festifs; Préparation des aliments; Rituel agraire",Compétences techniques; Connaissances et pratiques concernant la nature et l’univers; Céréale; Famille; Femme travailleur; Fruit; Habitude alimentaire; Légume; Maïs; Montagne; Récolte; Terres humides intérieures; Traditions et expressions orales; Viande; Vénération des morts; Zone aride; Zone urbaine
element_401,"Les Krakelingen et le Tonnekensbrand, fête du feu et du pain de la fin de l’hiver à Grammont",2010,RL,https://ich.unesco.org/fr/RL/les-krakelingen-et-le-tonnekensbrand-fte-du-feu-et-du-pain-de-la-fin-de-lhiver-grammont-00401,Belgique,"Festival; Pratiques sociales, rituels et événements festifs; Procession; Zone urbaine",Agro-écosystèmes; Boissons fermentées; Catholicisme; Char; Chevaliers; Costumes; Danse; Feu; Foire; Habitude alimentaire; Hiver; Instruments à vents; Joaillerie; Légende; Pain; Poisson; Pratique religieuse; Reconstitution historique; Rituel de fertilité
